GemeenteCode;GemeenteNaam;PartijNaam;AantalStemmen
388;Enkhuizen;Namens Noord-Hollanders.;14
388;Enkhuizen;CODE ORANJE;58
388;Enkhuizen;JEZUS LEEFT;15
392;Haarlem;Forum voor Democratie;2033
392;Haarlem;GROENLINKS;10751
392;Haarlem;VVD;7172
392;Haarlem;D66;6336
392;Haarlem;Partij van de Arbeid (P.v.d.A.);9042
392;Haarlem;CDA;2085
392;Haarlem;Partij voor de Dieren;6728
392;Haarlem;PVV (Partij voor de Vrijheid);2386
392;Haarlem;SP (Socialistische Partij);2566
392;Haarlem;ChristenUnie;1273
392;Haarlem;DENK;694
392;Haarlem;50PLUS;1977
392;Haarlem;Volt;4548
392;Haarlem;Belang van Nederland (BVNL);695
392;Haarlem;Nederland met een PLAN (S.V.P.);149
392;Haarlem;Piratenpartij;381
392;Haarlem;JA21;2628
392;Haarlem;AWP voor water, klimaat en natuur;585
392;Haarlem;Onafhankelijke Politiek-NH OPNH;521
392;Haarlem;BBB;5473
392;Haarlem;Namens Noord-Hollanders.;141
392;Haarlem;CODE ORANJE;263
394;Haarlemmermeer;Forum voor Democratie;2592
394;Haarlemmermeer;GROENLINKS;4825
394;Haarlemmermeer;VVD;10301
394;Haarlemmermeer;D66;3618
394;Haarlemmermeer;Partij van de Arbeid (P.v.d.A.);5507
394;Haarlemmermeer;CDA;3277
394;Haarlemmermeer;Partij voor de Dieren;2768
394;Haarlemmermeer;PVV (Partij voor de Vrijheid);3984
394;Haarlemmermeer;SP (Socialistische Partij);1581
394;Haarlemmermeer;ChristenUnie;2233
394;Haarlemmermeer;DENK;496
394;Haarlemmermeer;50PLUS;3080
394;Haarlemmermeer;Volt;1862
394;Haarlemmermeer;Belang van Nederland (BVNL);960
394;Haarlemmermeer;Nederland met een PLAN (S.V.P.);239
394;Haarlemmermeer;Piratenpartij;287
394;Haarlemmermeer;JA21;5301
394;Haarlemmermeer;AWP voor water, klimaat en natuur;497
394;Haarlemmermeer;Onafhankelijke Politiek-NH OPNH;550
394;Haarlemmermeer;BBB;9773
394;Haarlemmermeer;Namens Noord-Hollanders.;183
394;Haarlemmermeer;CODE ORANJE;292
396;Heemskerk;Forum voor Democratie;760
396;Heemskerk;GROENLINKS;1468
396;Heemskerk;VVD;2325
396;Heemskerk;D66;886
396;Heemskerk;Partij van de Arbeid (P.v.d.A.);1614
396;Heemskerk;CDA;1021
396;Heemskerk;Partij voor de Dieren;828
396;Heemskerk;PVV (Partij voor de Vrijheid);1181
396;Heemskerk;SP (Socialistische Partij);657
396;Heemskerk;ChristenUnie;345
396;Heemskerk;DENK;157
396;Heemskerk;50PLUS;923
396;Heemskerk;Volt;478
396;Heemskerk;Belang van Nederland (BVNL);216
396;Heemskerk;Nederland met een PLAN (S.V.P.);82
396;Heemskerk;Piratenpartij;103
396;Heemskerk;JA21;1097
396;Heemskerk;AWP voor water, klimaat en natuur;163
396;Heemskerk;Onafhankelijke Politiek-NH OPNH;221
396;Heemskerk;BBB;2727
396;Heemskerk;Namens Noord-Hollanders.;51
396;Heemskerk;CODE ORANJE;124
397;Heemstede;Forum voor Democratie;344
397;Heemstede;GROENLINKS;1586
397;Heemstede;VVD;3291
397;Heemstede;D66;1900
397;Heemstede;Partij van de Arbeid (P.v.d.A.);1239
397;Heemstede;CDA;705
397;Heemstede;Partij voor de Dieren;893
397;Heemstede;PVV (Partij voor de Vrijheid);339
397;Heemstede;SP (Socialistische Partij);269
397;Heemstede;ChristenUnie;276
397;Heemstede;DENK;18
397;Heemstede;50PLUS;350
397;Heemstede;Volt;851
397;Heemstede;Belang van Nederland (BVNL);111
397;Heemstede;Nederland met een PLAN (S.V.P.);21
397;Heemstede;Piratenpartij;24
397;Heemstede;JA21;700
397;Heemstede;AWP voor water, klimaat en natuur;124
397;Heemstede;Onafhankelijke Politiek-NH OPNH;84
397;Heemstede;BBB;1043
397;Heemstede;Namens Noord-Hollanders.;29
397;Heemstede;CODE ORANJE;29
399;Heiloo;Forum voor Democratie;409
399;Heiloo;GROENLINKS;1314
399;Heiloo;VVD;2255
399;Heiloo;D66;1121
399;Heiloo;Partij van de Arbeid (P.v.d.A.);1536
399;Heiloo;CDA;826
399;Heiloo;Partij voor de Dieren;1053
399;Heiloo;PVV (Partij voor de Vrijheid);463
399;Heiloo;SP (Socialistische Partij);376
399;Heiloo;ChristenUnie;229
399;Heiloo;DENK;28
399;Heiloo;50PLUS;357
399;Heiloo;Volt;462
399;Heiloo;Belang van Nederland (BVNL);135
399;Heiloo;Nederland met een PLAN (S.V.P.);35
399;Heiloo;Piratenpartij;62
399;Heiloo;JA21;801
399;Heiloo;AWP voor water, klimaat en natuur;121
399;Heiloo;Onafhankelijke Politiek-NH OPNH;201
399;Heiloo;BBB;1525
399;Heiloo;Namens Noord-Hollanders.;39
399;Heiloo;CODE ORANJE;45
399;Heiloo;JEZUS LEEFT;16
400;Den Helder;Forum voor Democratie;1101
400;Den Helder;GROENLINKS;1097
400;Den Helder;VVD;2638
400;Den Helder;D66;789
400;Den Helder;Partij van de Arbeid (P.v.d.A.);1526
400;Den Helder;CDA;1324
400;Den Helder;Partij voor de Dieren;799
400;Den Helder;PVV (Partij voor de Vrijheid);1793
400;Den Helder;SP (Socialistische Partij);775
400;Den Helder;ChristenUnie;785
400;Den Helder;DENK;47
400;Den Helder;50PLUS;888
400;Den Helder;Volt;281
400;Den Helder;Belang van Nederland (BVNL);307
400;Den Helder;Nederland met een PLAN (S.V.P.);58
400;Den Helder;Piratenpartij;119
400;Den Helder;JA21;1268
400;Den Helder;AWP voor water, klimaat en natuur;104
400;Den Helder;Onafhankelijke Politiek-NH OPNH;182
400;Den Helder;BBB;4879
400;Den Helder;Namens Noord-Hollanders.;33
400;Den Helder;CODE ORANJE;167
400;Den Helder;JEZUS LEEFT;62
402;Hilversum;Forum voor Democratie;1210
402;Hilversum;GROENLINKS;4945
402;Hilversum;VVD;5263
402;Hilversum;D66;4117
402;Hilversum;Partij van de Arbeid (P.v.d.A.);3844
402;Hilversum;CDA;1526
402;Hilversum;Partij voor de Dieren;3005
402;Hilversum;PVV (Partij voor de Vrijheid);1533
402;Hilversum;SP (Socialistische Partij);1289
402;Hilversum;ChristenUnie;1281
402;Hilversum;DENK;325
402;Hilversum;50PLUS;1205
402;Hilversum;Volt;1893
402;Hilversum;Belang van Nederland (BVNL);381
402;Hilversum;Nederland met een PLAN (S.V.P.);103
402;Hilversum;Piratenpartij;188
402;Hilversum;JA21;1730
402;Hilversum;AWP voor water, klimaat en natuur;361
402;Hilversum;Onafhankelijke Politiek-NH OPNH;339
402;Hilversum;BBB;3986
402;Hilversum;Namens Noord-Hollanders.;58
402;Hilversum;CODE ORANJE;148
405;Hoorn;Forum voor Democratie;1262
405;Hoorn;GROENLINKS;2860
405;Hoorn;VVD;3797
405;Hoorn;D66;1783
405;Hoorn;Partij van de Arbeid (P.v.d.A.);3019
405;Hoorn;CDA;1309
405;Hoorn;Partij voor de Dieren;1750
405;Hoorn;PVV (Partij voor de Vrijheid);1668
405;Hoorn;SP (Socialistische Partij);1066
405;Hoorn;ChristenUnie;566
405;Hoorn;DENK;194
405;Hoorn;50PLUS;1202
405;Hoorn;Volt;977
405;Hoorn;Belang van Nederland (BVNL);406
405;Hoorn;Nederland met een PLAN (S.V.P.);131
405;Hoorn;Piratenpartij;212
405;Hoorn;JA21;1720
405;Hoorn;AWP voor water, klimaat en natuur;221
405;Hoorn;Onafhankelijke Politiek-NH OPNH;532
405;Hoorn;BBB;5010
405;Hoorn;Namens Noord-Hollanders.;54
405;Hoorn;CODE ORANJE;226
405;Hoorn;JEZUS LEEFT;41
406;Huizen;Forum voor Democratie;712
406;Huizen;GROENLINKS;1432
406;Huizen;VVD;3024
406;Huizen;D66;1280
406;Huizen;Partij van de Arbeid (P.v.d.A.);1462
406;Huizen;CDA;1457
406;Huizen;Partij voor de Dieren;899
406;Huizen;PVV (Partij voor de Vrijheid);973
406;Huizen;SP (Socialistische Partij);484
406;Huizen;ChristenUnie;1494
406;Huizen;DENK;108
406;Huizen;50PLUS;621
406;Huizen;Volt;584
406;Huizen;Belang van Nederland (BVNL);197
406;Huizen;Nederland met een PLAN (S.V.P.);36
406;Huizen;Piratenpartij;68
406;Huizen;JA21;1419
406;Huizen;AWP voor water, klimaat en natuur;170
406;Huizen;Onafhankelijke Politiek-NH OPNH;145
406;Huizen;BBB;2697
406;Huizen;Namens Noord-Hollanders.;77
406;Huizen;CODE ORANJE;83
415;Landsmeer;Forum voor Democratie;175
415;Landsmeer;GROENLINKS;566
415;Landsmeer;VVD;808
415;Landsmeer;D66;428
415;Landsmeer;Partij van de Arbeid (P.v.d.A.);637
415;Landsmeer;CDA;152
415;Landsmeer;Partij voor de Dieren;370
415;Landsmeer;PVV (Partij voor de Vrijheid);344
415;Landsmeer;SP (Socialistische Partij);272
415;Landsmeer;ChristenUnie;81
415;Landsmeer;DENK;22
415;Landsmeer;50PLUS;188
415;Landsmeer;Volt;198
415;Landsmeer;Belang van Nederland (BVNL);70
415;Landsmeer;Nederland met een PLAN (S.V.P.);18
415;Landsmeer;Piratenpartij;27
415;Landsmeer;JA21;339
415;Landsmeer;AWP voor water, klimaat en natuur;29
415;Landsmeer;Onafhankelijke Politiek-NH OPNH;48
415;Landsmeer;BBB;893
415;Landsmeer;Namens Noord-Hollanders.;13
415;Landsmeer;CODE ORANJE;18
415;Landsmeer;JEZUS LEEFT;6
417;Laren;Forum voor Democratie;233
417;Laren;GROENLINKS;330
417;Laren;VVD;1915
417;Laren;D66;533
417;Laren;Partij van de Arbeid (P.v.d.A.);313
417;Laren;CDA;314
417;Laren;Partij voor de Dieren;309
417;Laren;PVV (Partij voor de Vrijheid);178
417;Laren;SP (Socialistische Partij);90
417;Laren;ChristenUnie;100
417;Laren;DENK;8
417;Laren;50PLUS;109
417;Laren;Volt;246
417;Laren;Belang van Nederland (BVNL);68
417;Laren;Nederland met een PLAN (S.V.P.);11
417;Laren;Piratenpartij;11
417;Laren;JA21;448
417;Laren;AWP voor water, klimaat en natuur;35
417;Laren;Onafhankelijke Politiek-NH OPNH;26
417;Laren;BBB;626
417;Laren;Namens Noord-Hollanders.;10
417;Laren;CODE ORANJE;9
420;Medemblik;Forum voor Democratie;859
420;Medemblik;GROENLINKS;1035
420;Medemblik;VVD;2897
420;Medemblik;D66;885
420;Medemblik;Partij van de Arbeid (P.v.d.A.);1286
420;Medemblik;CDA;1625
420;Medemblik;Partij voor de Dieren;770
420;Medemblik;PVV (Partij voor de Vrijheid);1112
420;Medemblik;SP (Socialistische Partij);612
420;Medemblik;ChristenUnie;632
420;Medemblik;DENK;43
420;Medemblik;50PLUS;826
420;Medemblik;Volt;402
420;Medemblik;Belang van Nederland (BVNL);263
420;Medemblik;Nederland met een PLAN (S.V.P.);62
420;Medemblik;Piratenpartij;92
420;Medemblik;JA21;1310
420;Medemblik;AWP voor water, klimaat en natuur;109
420;Medemblik;Onafhankelijke Politiek-NH OPNH;275
420;Medemblik;BBB;6146
420;Medemblik;Namens Noord-Hollanders.;37
420;Medemblik;CODE ORANJE;119
420;Medemblik;JEZUS LEEFT;55
431;Oostzaan;Forum voor Democratie;194
431;Oostzaan;GROENLINKS;368
431;Oostzaan;VVD;641
431;Oostzaan;D66;222
431;Oostzaan;Partij van de Arbeid (P.v.d.A.);442
431;Oostzaan;CDA;122
431;Oostzaan;Partij voor de Dieren;362
431;Oostzaan;PVV (Partij voor de Vrijheid);352
431;Oostzaan;SP (Socialistische Partij);164
431;Oostzaan;ChristenUnie;101
431;Oostzaan;DENK;18
431;Oostzaan;50PLUS;147
431;Oostzaan;Volt;85
431;Oostzaan;Belang van Nederland (BVNL);94
431;Oostzaan;Nederland met een PLAN (S.V.P.);20
431;Oostzaan;Piratenpartij;23
431;Oostzaan;JA21;400
431;Oostzaan;AWP voor water, klimaat en natuur;34
431;Oostzaan;Onafhankelijke Politiek-NH OPNH;44
431;Oostzaan;BBB;910
431;Oostzaan;Namens Noord-Hollanders.;9
431;Oostzaan;CODE ORANJE;31
431;Oostzaan;JEZUS LEEFT;10
432;Opmeer;Forum voor Democratie;252
432;Opmeer;GROENLINKS;235
432;Opmeer;VVD;746
432;Opmeer;D66;190
432;Opmeer;Partij van de Arbeid (P.v.d.A.);354
432;Opmeer;CDA;574
432;Opmeer;Partij voor de Dieren;182
432;Opmeer;PVV (Partij voor de Vrijheid);266
432;Opmeer;SP (Socialistische Partij);146
432;Opmeer;ChristenUnie;62
432;Opmeer;DENK;16
432;Opmeer;50PLUS;198
432;Opmeer;Volt;121
432;Opmeer;Belang van Nederland (BVNL);92
432;Opmeer;Nederland met een PLAN (S.V.P.);16
432;Opmeer;Piratenpartij;16
432;Opmeer;JA21;349
432;Opmeer;AWP voor water, klimaat en natuur;41
432;Opmeer;Onafhankelijke Politiek-NH OPNH;92
432;Opmeer;BBB;2037
432;Opmeer;Namens Noord-Hollanders.;14
432;Opmeer;CODE ORANJE;69
432;Opmeer;JEZUS LEEFT;12
437;Ouder-Amstel;Forum voor Democratie;178
437;Ouder-Amstel;GROENLINKS;866
437;Ouder-Amstel;VVD;1018
437;Ouder-Amstel;D66;707
437;Ouder-Amstel;Partij van de Arbeid (P.v.d.A.);750
437;Ouder-Amstel;CDA;280
437;Ouder-Amstel;Partij voor de Dieren;413
437;Ouder-Amstel;PVV (Partij voor de Vrijheid);208
437;Ouder-Amstel;SP (Socialistische Partij);143
437;Ouder-Amstel;ChristenUnie;164
437;Ouder-Amstel;DENK;31
437;Ouder-Amstel;50PLUS;169
437;Ouder-Amstel;Volt;317
437;Ouder-Amstel;Belang van Nederland (BVNL);60
437;Ouder-Amstel;Nederland met een PLAN (S.V.P.);16
437;Ouder-Amstel;Piratenpartij;12
437;Ouder-Amstel;JA21;320
437;Ouder-Amstel;AWP voor water, klimaat en natuur;61
437;Ouder-Amstel;Onafhankelijke Politiek-NH OPNH;48
437;Ouder-Amstel;BBB;992
437;Ouder-Amstel;Namens Noord-Hollanders.;10
437;Ouder-Amstel;CODE ORANJE;10
439;Purmerend;Forum voor Democratie;1613
439;Purmerend;GROENLINKS;2635
439;Purmerend;VVD;4758
439;Purmerend;D66;1635
439;Purmerend;Partij van de Arbeid (P.v.d.A.);3775
439;Purmerend;CDA;1227
439;Purmerend;Partij voor de Dieren;1814
439;Purmerend;PVV (Partij voor de Vrijheid);3615
439;Purmerend;SP (Socialistische Partij);1287
439;Purmerend;ChristenUnie;485
439;Purmerend;DENK;288
439;Purmerend;50PLUS;1571
439;Purmerend;Volt;882
439;Purmerend;Belang van Nederland (BVNL);430
439;Purmerend;Nederland met een PLAN (S.V.P.);153
439;Purmerend;Piratenpartij;210
439;Purmerend;JA21;2914
439;Purmerend;AWP voor water, klimaat en natuur;370
439;Purmerend;Onafhankelijke Politiek-NH OPNH;418
439;Purmerend;BBB;7486
439;Purmerend;Namens Noord-Hollanders.;92
439;Purmerend;CODE ORANJE;212
439;Purmerend;JEZUS LEEFT;78
441;Schagen;Forum voor Democratie;904
441;Schagen;GROENLINKS;1359
441;Schagen;VVD;3189
441;Schagen;D66;1029
441;Schagen;Partij van de Arbeid (P.v.d.A.);2218
441;Schagen;CDA;1649
441;Schagen;Partij voor de Dieren;919
441;Schagen;PVV (Partij voor de Vrijheid);973
441;Schagen;SP (Socialistische Partij);889
441;Schagen;ChristenUnie;265
441;Schagen;DENK;47
441;Schagen;50PLUS;1021
441;Schagen;Volt;432
441;Schagen;Belang van Nederland (BVNL);284
441;Schagen;Nederland met een PLAN (S.V.P.);71
441;Schagen;Piratenpartij;105
441;Schagen;JA21;1229
441;Schagen;AWP voor water, klimaat en natuur;146
441;Schagen;Onafhankelijke Politiek-NH OPNH;313
441;Schagen;BBB;6035
441;Schagen;Namens Noord-Hollanders.;49
441;Schagen;CODE ORANJE;118
441;Schagen;JEZUS LEEFT;26
448;Texel;Forum voor Democratie;264
448;Texel;GROENLINKS;940
448;Texel;VVD;890
448;Texel;D66;250
448;Texel;Partij van de Arbeid (P.v.d.A.);581
448;Texel;CDA;293
448;Texel;Partij voor de Dieren;376
448;Texel;PVV (Partij voor de Vrijheid);241
448;Texel;SP (Socialistische Partij);374
448;Texel;ChristenUnie;157
448;Texel;DENK;5
448;Texel;50PLUS;101
448;Texel;Volt;127
448;Texel;Belang van Nederland (BVNL);56
448;Texel;Nederland met een PLAN (S.V.P.);20
448;Texel;Piratenpartij;50
448;Texel;JA21;381
448;Texel;AWP voor water, klimaat en natuur;25
448;Texel;Onafhankelijke Politiek-NH OPNH;34
448;Texel;BBB;2627
448;Texel;Namens Noord-Hollanders.;11
448;Texel;CODE ORANJE;18
448;Texel;JEZUS LEEFT;10
450;Uitgeest;Forum voor Democratie;208
450;Uitgeest;GROENLINKS;540
450;Uitgeest;VVD;972
450;Uitgeest;D66;376
450;Uitgeest;Partij van de Arbeid (P.v.d.A.);674
450;Uitgeest;CDA;422
450;Uitgeest;Partij voor de Dieren;357
450;Uitgeest;PVV (Partij voor de Vrijheid);334
450;Uitgeest;SP (Socialistische Partij);225
450;Uitgeest;ChristenUnie;104
450;Uitgeest;DENK;19
450;Uitgeest;50PLUS;290
450;Uitgeest;Volt;189
450;Uitgeest;Belang van Nederland (BVNL);97
450;Uitgeest;Nederland met een PLAN (S.V.P.);26
450;Uitgeest;Piratenpartij;33
450;Uitgeest;JA21;473
450;Uitgeest;AWP voor water, klimaat en natuur;104
450;Uitgeest;Onafhankelijke Politiek-NH OPNH;189
450;Uitgeest;BBB;1237
450;Uitgeest;Namens Noord-Hollanders.;15
450;Uitgeest;CODE ORANJE;34
450;Uitgeest;JEZUS LEEFT;12
451;Uithoorn;Forum voor Democratie;535
451;Uithoorn;GROENLINKS;896
451;Uithoorn;VVD;2234
451;Uithoorn;D66;702
451;Uithoorn;Partij van de Arbeid (P.v.d.A.);1240
451;Uithoorn;CDA;566
451;Uithoorn;Partij voor de Dieren;698
451;Uithoorn;PVV (Partij voor de Vrijheid);724
451;Uithoorn;SP (Socialistische Partij);365
451;Uithoorn;ChristenUnie;284
451;Uithoorn;DENK;65
451;Uithoorn;50PLUS;428
451;Uithoorn;Volt;413
451;Uithoorn;Belang van Nederland (BVNL);197
451;Uithoorn;Nederland met een PLAN (S.V.P.);46
451;Uithoorn;Piratenpartij;55
451;Uithoorn;JA21;937
451;Uithoorn;AWP voor water, klimaat en natuur;116
451;Uithoorn;Onafhankelijke Politiek-NH OPNH;186
451;Uithoorn;BBB;2249
451;Uithoorn;Namens Noord-Hollanders.;25
451;Uithoorn;CODE ORANJE;67
453;Velsen;Forum voor Democratie;1451
453;Velsen;GROENLINKS;2452
453;Velsen;VVD;3756
453;Velsen;D66;1753
453;Velsen;Partij van de Arbeid (P.v.d.A.);2897
453;Velsen;CDA;1202
453;Velsen;Partij voor de Dieren;1607
453;Velsen;PVV (Partij voor de Vrijheid);2556
453;Velsen;SP (Socialistische Partij);904
453;Velsen;ChristenUnie;821
453;Velsen;DENK;246
453;Velsen;50PLUS;1404
453;Velsen;Volt;861
453;Velsen;Belang van Nederland (BVNL);347
453;Velsen;Nederland met een PLAN (S.V.P.);96
453;Velsen;Piratenpartij;161
453;Velsen;JA21;2114
453;Velsen;AWP voor water, klimaat en natuur;273
453;Velsen;Onafhankelijke Politiek-NH OPNH;300
453;Velsen;BBB;4605
453;Velsen;Namens Noord-Hollanders.;74
453;Velsen;CODE ORANJE;159
473;Zandvoort;Forum voor Democratie;336
473;Zandvoort;GROENLINKS;460
473;Zandvoort;VVD;1407
473;Zandvoort;D66;419
473;Zandvoort;Partij van de Arbeid (P.v.d.A.);585
473;Zandvoort;CDA;297
473;Zandvoort;Partij voor de Dieren;444
473;Zandvoort;PVV (Partij voor de Vrijheid);868
473;Zandvoort;SP (Socialistische Partij);193
473;Zandvoort;ChristenUnie;52
473;Zandvoort;DENK;22
473;Zandvoort;50PLUS;260
473;Zandvoort;Volt;209
473;Zandvoort;Belang van Nederland (BVNL);114
473;Zandvoort;Nederland met een PLAN (S.V.P.);20
473;Zandvoort;Piratenpartij;35
473;Zandvoort;JA21;669
473;Zandvoort;AWP voor water, klimaat en natuur;42
473;Zandvoort;Onafhankelijke Politiek-NH OPNH;44
473;Zandvoort;BBB;1098
473;Zandvoort;Namens Noord-Hollanders.;25
473;Zandvoort;CODE ORANJE;67
479;Zaanstad;Forum voor Democratie;2350
479;Zaanstad;GROENLINKS;5362
479;Zaanstad;VVD;5859
479;Zaanstad;D66;2515
479;Zaanstad;Partij van de Arbeid (P.v.d.A.);7664
479;Zaanstad;CDA;1966
479;Zaanstad;Partij voor de Dieren;3705
479;Zaanstad;PVV (Partij voor de Vrijheid);4083
479;Zaanstad;SP (Socialistische Partij);2581
479;Zaanstad;ChristenUnie;1276
479;Zaanstad;DENK;1385
479;Zaanstad;50PLUS;2595
479;Zaanstad;Volt;1523
479;Zaanstad;Belang van Nederland (BVNL);704
479;Zaanstad;Nederland met een PLAN (S.V.P.);253
479;Zaanstad;Piratenpartij;371
479;Zaanstad;JA21;3312
479;Zaanstad;AWP voor water, klimaat en natuur;521
479;Zaanstad;Onafhankelijke Politiek-NH OPNH;667
479;Zaanstad;BBB;8588
479;Zaanstad;Namens Noord-Hollanders.;142
479;Zaanstad;CODE ORANJE;295
479;Zaanstad;JEZUS LEEFT;120
482;Alblasserdam;Forum voor Democratie;339
482;Alblasserdam;VVD;880
482;Alblasserdam;GROENLINKS;398
482;Alblasserdam;D66;306
482;Alblasserdam;Partij van de Arbeid (P.v.d.A.);651
482;Alblasserdam;CDA;738
482;Alblasserdam;PVV (Partij voor de Vrijheid);599
482;Alblasserdam;ChristenUnie;765
482;Alblasserdam;50PLUS;218
482;Alblasserdam;Partij voor de Dieren;234
482;Alblasserdam;SP (Socialistische Partij);247
482;Alblasserdam;Staatkundig Gereformeerde Partij (SGP);1973
482;Alblasserdam;DENK;65
482;Alblasserdam;GOUD;17
482;Alblasserdam;JA21;471
482;Alblasserdam;AWP voor water, klimaat en natuur;58
482;Alblasserdam;Volt;81
482;Alblasserdam;Belang van Nederland (BVNL);81
482;Alblasserdam;BBB;1232
482;Alblasserdam;JEZUS LEEFT;28
484;Alphen aan den Rijn;Forum voor Democratie;1871
484;Alphen aan den Rijn;VVD;7483
484;Alphen aan den Rijn;GROENLINKS;4737
484;Alphen aan den Rijn;D66;3690
484;Alphen aan den Rijn;Partij van de Arbeid (P.v.d.A.);3061
484;Alphen aan den Rijn;CDA;3911
484;Alphen aan den Rijn;PVV (Partij voor de Vrijheid);2515
484;Alphen aan den Rijn;ChristenUnie;2429
484;Alphen aan den Rijn;50PLUS;1856
484;Alphen aan den Rijn;Partij voor de Dieren;1963
484;Alphen aan den Rijn;SP (Socialistische Partij);1871
484;Alphen aan den Rijn;Staatkundig Gereformeerde Partij (SGP);1787
484;Alphen aan den Rijn;DENK;321
484;Alphen aan den Rijn;GOUD;226
484;Alphen aan den Rijn;JA21;2830
484;Alphen aan den Rijn;AWP voor water, klimaat en natuur;512
484;Alphen aan den Rijn;Volt;1116
484;Alphen aan den Rijn;Belang van Nederland (BVNL);455
484;Alphen aan den Rijn;BBB;9296
489;Barendrecht;Forum voor Democratie;723
489;Barendrecht;VVD;3238
489;Barendrecht;GROENLINKS;1438
489;Barendrecht;D66;1298
489;Barendrecht;Partij van de Arbeid (P.v.d.A.);1150
489;Barendrecht;CDA;1524
489;Barendrecht;PVV (Partij voor de Vrijheid);1435
489;Barendrecht;ChristenUnie;863
489;Barendrecht;50PLUS;820
489;Barendrecht;Partij voor de Dieren;711
489;Barendrecht;SP (Socialistische Partij);658
489;Barendrecht;Staatkundig Gereformeerde Partij (SGP);1212
489;Barendrecht;DENK;250
489;Barendrecht;GOUD;84
489;Barendrecht;JA21;1975
489;Barendrecht;AWP voor water, klimaat en natuur;144
489;Barendrecht;Volt;424
489;Barendrecht;Belang van Nederland (BVNL);273
489;Barendrecht;BBB;2474
489;Barendrecht;JEZUS LEEFT;27
498;Drechterland;Forum voor Democratie;357
498;Drechterland;GROENLINKS;527
498;Drechterland;VVD;1310
498;Drechterland;D66;430
498;Drechterland;Partij van de Arbeid (P.v.d.A.);621
498;Drechterland;CDA;681
498;Drechterland;Partij voor de Dieren;363
498;Drechterland;PVV (Partij voor de Vrijheid);471
498;Drechterland;SP (Socialistische Partij);307
498;Drechterland;ChristenUnie;115
498;Drechterland;DENK;9
498;Drechterland;50PLUS;470
498;Drechterland;Volt;241
498;Drechterland;Belang van Nederland (BVNL);100
498;Drechterland;Nederland met een PLAN (S.V.P.);35
498;Drechterland;Piratenpartij;39
498;Drechterland;JA21;755
498;Drechterland;AWP voor water, klimaat en natuur;70
498;Drechterland;Onafhankelijke Politiek-NH OPNH;133
498;Drechterland;BBB;2940
498;Drechterland;Namens Noord-Hollanders.;23
498;Drechterland;CODE ORANJE;66
498;Drechterland;JEZUS LEEFT;16
502;Capelle aan den IJssel;Forum voor Democratie;1018
