GemeenteCode;GemeenteNaam;PartijNaam;AantalStemmen
147;Borne;BIJ1;12
147;Borne;Blanco (lijst 30);9
147;Borne;CDA;3368
147;Borne;CODE ORANJE;38
147;Borne;ChristenUnie;251
147;Borne;D66;2123
147;Borne;DENK;45
147;Borne;Forum voor Democratie;642
147;Borne;GROENLINKS;482
147;Borne;JA21;279
147;Borne;JEZUS LEEFT;7
147;Borne;JONG;14
147;Borne;LP (Libertaire Partij);7
147;Borne;Lijst Henk Krol;9
147;Borne;NIDA;3
147;Borne;NLBeter;10
147;Borne;OPRECHT;9
147;Borne;PVV (Partij voor de Vrijheid);1659
147;Borne;Partij van de Arbeid (P.v.d.A.);778
147;Borne;Partij van de Eenheid;1
147;Borne;Partij voor de Dieren;314
147;Borne;Piratenpartij;19
147;Borne;SP (Socialistische Partij);982
147;Borne;Splinter;27
147;Borne;Staatkundig Gereformeerde Partij (SGP);45
147;Borne;Trots op Nederland (TROTS);26
147;Borne;U-Buntu Connected Front;0
147;Borne;VVD;3898
147;Borne;Volt;224
147;Borne;Wij zijn Nederland;4
148;Dalfsen;50PLUS;150
148;Dalfsen;BBB;984
148;Dalfsen;BIJ1;16
148;Dalfsen;Blanco (lijst 30);17
148;Dalfsen;CDA;4014
148;Dalfsen;CODE ORANJE;30
148;Dalfsen;ChristenUnie;1744
148;Dalfsen;D66;2217
148;Dalfsen;DENK;4
148;Dalfsen;Forum voor Democratie;750
148;Dalfsen;GROENLINKS;499
148;Dalfsen;JA21;427
148;Dalfsen;JEZUS LEEFT;10
148;Dalfsen;JONG;24
148;Dalfsen;LP (Libertaire Partij);6
148;Dalfsen;Lijst Henk Krol;17
148;Dalfsen;NIDA;1
148;Dalfsen;NLBeter;11
148;Dalfsen;OPRECHT;6
148;Dalfsen;PVV (Partij voor de Vrijheid);1519
148;Dalfsen;Partij van de Arbeid (P.v.d.A.);812
148;Dalfsen;Partij van de Eenheid;1
148;Dalfsen;Partij voor de Dieren;353
148;Dalfsen;Piratenpartij;28
148;Dalfsen;SP (Socialistische Partij);827
148;Dalfsen;Splinter;24
148;Dalfsen;Staatkundig Gereformeerde Partij (SGP);433
148;Dalfsen;Trots op Nederland (TROTS);29
148;Dalfsen;U-Buntu Connected Front;2
148;Dalfsen;VVD;4210
148;Dalfsen;Volt;215
148;Dalfsen;Wij zijn Nederland;0
150;Deventer;50PLUS;534
150;Deventer;BBB;1863
150;Deventer;BIJ1;322
150;Deventer;Blanco (lijst 30);83
150;Deventer;CDA;4401
150;Deventer;CODE ORANJE;157
150;Deventer;ChristenUnie;1624
150;Deventer;D66;11110
150;Deventer;DENK;1948
150;Deventer;Forum voor Democratie;2444
150;Deventer;GROENLINKS;4457
150;Deventer;JA21;907
150;Deventer;JEZUS LEEFT;22
150;Deventer;JONG;91
150;Deventer;LP (Libertaire Partij);34
150;Deventer;Lijst Henk Krol;46
150;Deventer;NIDA;70
150;Deventer;NLBeter;46
150;Deventer;OPRECHT;59
150;Deventer;PVV (Partij voor de Vrijheid);5182
150;Deventer;Partij van de Arbeid (P.v.d.A.);4788
150;Deventer;Partij van de Eenheid;8
150;Deventer;Partij voor de Dieren;2760
150;Deventer;Piratenpartij;156
150;Deventer;SP (Socialistische Partij);4147
150;Deventer;Splinter;214
150;Deventer;Staatkundig Gereformeerde Partij (SGP);183
150;Deventer;Trots op Nederland (TROTS);116
150;Deventer;U-Buntu Connected Front;4
150;Deventer;VVD;11527
150;Deventer;Volt;1864
150;Deventer;Wij zijn Nederland;14
153;Enschede;50PLUS;722
153;Enschede;BBB;529
153;Enschede;BIJ1;448
153;Enschede;Blanco (lijst 30);83
153;Enschede;CDA;10162
153;Enschede;CODE ORANJE;282
153;Enschede;ChristenUnie;2845
153;Enschede;D66;12361
153;Enschede;DENK;2437
153;Enschede;Forum voor Democratie;6263
153;Enschede;GROENLINKS;4908
153;Enschede;JA21;1607
153;Enschede;JEZUS LEEFT;44
153;Enschede;JONG;139
153;Enschede;LP (Libertaire Partij);56
153;Enschede;Lijst Henk Krol;65
153;Enschede;NIDA;202
153;Enschede;NLBeter;68
153;Enschede;OPRECHT;32
153;Enschede;PVV (Partij voor de Vrijheid);12150
153;Enschede;Partij van de Arbeid (P.v.d.A.);5896
153;Enschede;Partij van de Eenheid;14
153;Enschede;Partij voor de Dieren;2851
153;Enschede;Piratenpartij;306
153;Enschede;SP (Socialistische Partij);6145
153;Enschede;Splinter;243
153;Enschede;Staatkundig Gereformeerde Partij (SGP);363
153;Enschede;Trots op Nederland (TROTS);140
153;Enschede;U-Buntu Connected Front;15
153;Enschede;VVD;15071
153;Enschede;Volt;3547
153;Enschede;Wij zijn Nederland;47
158;Haaksbergen;50PLUS;131
158;Haaksbergen;BBB;651
158;Haaksbergen;BIJ1;24
158;Haaksbergen;Blanco (lijst 30);6
158;Haaksbergen;CDA;3535
158;Haaksbergen;CODE ORANJE;48
158;Haaksbergen;ChristenUnie;179
158;Haaksbergen;D66;1973
158;Haaksbergen;DENK;226
158;Haaksbergen;Forum voor Democratie;704
158;Haaksbergen;GROENLINKS;362
158;Haaksbergen;JA21;363
158;Haaksbergen;JEZUS LEEFT;3
158;Haaksbergen;JONG;14
158;Haaksbergen;LP (Libertaire Partij);3
158;Haaksbergen;Lijst Henk Krol;10
158;Haaksbergen;NIDA;3
158;Haaksbergen;NLBeter;6
158;Haaksbergen;OPRECHT;3
158;Haaksbergen;PVV (Partij voor de Vrijheid);1724
158;Haaksbergen;Partij van de Arbeid (P.v.d.A.);698
158;Haaksbergen;Partij van de Eenheid;3
158;Haaksbergen;Partij voor de Dieren;327
158;Haaksbergen;Piratenpartij;16
158;Haaksbergen;SP (Socialistische Partij);947
158;Haaksbergen;Splinter;30
158;Haaksbergen;Staatkundig Gereformeerde Partij (SGP);38
158;Haaksbergen;Trots op Nederland (TROTS);20
158;Haaksbergen;U-Buntu Connected Front;3
158;Haaksbergen;VVD;3772
158;Haaksbergen;Volt;203
158;Haaksbergen;Wij zijn Nederland;3
160;Hardenberg;50PLUS;506
160;Hardenberg;BBB;1976
160;Hardenberg;BIJ1;39
160;Hardenberg;Blanco (lijst 30);21
160;Hardenberg;CDA;7721
160;Hardenberg;CODE ORANJE;122
160;Hardenberg;ChristenUnie;4594
160;Hardenberg;D66;2941
160;Hardenberg;DENK;31
160;Hardenberg;Forum voor Democratie;2233
160;Hardenberg;GROENLINKS;773
160;Hardenberg;JA21;847
160;Hardenberg;JEZUS LEEFT;23
160;Hardenberg;JONG;57
160;Hardenberg;LP (Libertaire Partij);8
160;Hardenberg;Lijst Henk Krol;28
160;Hardenberg;NIDA;6
160;Hardenberg;NLBeter;16
160;Hardenberg;OPRECHT;15
160;Hardenberg;PVV (Partij voor de Vrijheid);4398
160;Hardenberg;Partij van de Arbeid (P.v.d.A.);1618
160;Hardenberg;Partij van de Eenheid;6
160;Hardenberg;Partij voor de Dieren;602
160;Hardenberg;Piratenpartij;36
160;Hardenberg;SP (Socialistische Partij);1913
160;Hardenberg;Splinter;67
160;Hardenberg;Staatkundig Gereformeerde Partij (SGP);743
160;Hardenberg;Trots op Nederland (TROTS);75
160;Hardenberg;U-Buntu Connected Front;0
160;Hardenberg;VVD;7433
160;Hardenberg;Volt;386
160;Hardenberg;Wij zijn Nederland;2
163;Hellendoorn;50PLUS;181
163;Hellendoorn;BBB;1003
163;Hellendoorn;BIJ1;32
163;Hellendoorn;Blanco (lijst 30);12
163;Hellendoorn;CDA;5618
163;Hellendoorn;CODE ORANJE;96
163;Hellendoorn;ChristenUnie;1192
163;Hellendoorn;D66;2700
163;Hellendoorn;DENK;41
163;Hellendoorn;Forum voor Democratie;1068
163;Hellendoorn;GROENLINKS;624
163;Hellendoorn;JA21;519
163;Hellendoorn;JEZUS LEEFT;20
163;Hellendoorn;JONG;19
163;Hellendoorn;LP (Libertaire Partij);7
163;Hellendoorn;Lijst Henk Krol;14
163;Hellendoorn;NIDA;9
163;Hellendoorn;NLBeter;8
163;Hellendoorn;OPRECHT;41
163;Hellendoorn;PVV (Partij voor de Vrijheid);2193
163;Hellendoorn;Partij van de Arbeid (P.v.d.A.);932
163;Hellendoorn;Partij van de Eenheid;0
163;Hellendoorn;Partij voor de Dieren;443
163;Hellendoorn;Piratenpartij;34
163;Hellendoorn;SP (Socialistische Partij);1312
163;Hellendoorn;Splinter;45
163;Hellendoorn;Staatkundig Gereformeerde Partij (SGP);182
163;Hellendoorn;Trots op Nederland (TROTS);40
163;Hellendoorn;U-Buntu Connected Front;1
163;Hellendoorn;VVD;5412
163;Hellendoorn;Volt;283
163;Hellendoorn;Wij zijn Nederland;2
164;Hengelo;50PLUS;436
164;Hengelo;BBB;415
164;Hengelo;BIJ1;188
164;Hengelo;Blanco (lijst 30);31
164;Hengelo;CDA;6989
164;Hengelo;CODE ORANJE;164
164;Hengelo;ChristenUnie;1127
164;Hengelo;D66;7143
164;Hengelo;DENK;864
164;Hengelo;Forum voor Democratie;2783
164;Hengelo;GROENLINKS;2303
164;Hengelo;JA21;1139
164;Hengelo;JEZUS LEEFT;34
164;Hengelo;JONG;56
164;Hengelo;LP (Libertaire Partij);21
164;Hengelo;Lijst Henk Krol;28
164;Hengelo;NIDA;36
164;Hengelo;NLBeter;25
164;Hengelo;OPRECHT;23
164;Hengelo;PVV (Partij voor de Vrijheid);5296
164;Hengelo;Partij van de Arbeid (P.v.d.A.);3221
164;Hengelo;Partij van de Eenheid;0
164;Hengelo;Partij voor de Dieren;1637
164;Hengelo;Piratenpartij;107
164;Hengelo;SP (Socialistische Partij);3971
164;Hengelo;Splinter;136
164;Hengelo;Staatkundig Gereformeerde Partij (SGP);180
164;Hengelo;Trots op Nederland (TROTS);80
164;Hengelo;U-Buntu Connected Front;5
164;Hengelo;VVD;9759
164;Hengelo;Volt;1166
164;Hengelo;Wij zijn Nederland;5
166;Kampen;50PLUS;223
166;Kampen;BBB;372
166;Kampen;BIJ1;73
166;Kampen;Blanco (lijst 30);15
166;Kampen;CDA;4983
166;Kampen;CODE ORANJE;107
166;Kampen;ChristenUnie;4803
166;Kampen;D66;2685
166;Kampen;DENK;361
166;Kampen;Forum voor Democratie;2113
166;Kampen;GROENLINKS;1148
166;Kampen;JA21;688
166;Kampen;JEZUS LEEFT;23
166;Kampen;JONG;32
166;Kampen;LP (Libertaire Partij);11
166;Kampen;Lijst Henk Krol;27
166;Kampen;NIDA;19
166;Kampen;NLBeter;22
166;Kampen;OPRECHT;21
166;Kampen;PVV (Partij voor de Vrijheid);3660
166;Kampen;Partij van de Arbeid (P.v.d.A.);1333
166;Kampen;Partij van de Eenheid;5
166;Kampen;Partij voor de Dieren;689
166;Kampen;Piratenpartij;57
166;Kampen;SP (Socialistische Partij);1569
166;Kampen;Splinter;81
166;Kampen;Staatkundig Gereformeerde Partij (SGP);3651
166;Kampen;Trots op Nederland (TROTS);51
166;Kampen;U-Buntu Connected Front;2
166;Kampen;VVD;5155
166;Kampen;Volt;415
166;Kampen;Wij zijn Nederland;2
168;Losser;50PLUS;153
168;Losser;BBB;389
168;Losser;BIJ1;10
168;Losser;Blanco (lijst 30);8
168;Losser;CDA;3231
168;Losser;CODE ORANJE;46
168;Losser;ChristenUnie;115
168;Losser;D66;1499
168;Losser;DENK;32
168;Losser;Forum voor Democratie;807
168;Losser;GROENLINKS;288
168;Losser;JA21;351
168;Losser;JEZUS LEEFT;4
168;Losser;JONG;13
168;Losser;LP (Libertaire Partij);5
168;Losser;Lijst Henk Krol;4
168;Losser;NIDA;2
168;Losser;NLBeter;9
168;Losser;OPRECHT;3
168;Losser;PVV (Partij voor de Vrijheid);2266
168;Losser;Partij van de Arbeid (P.v.d.A.);645
168;Losser;Partij van de Eenheid;0
168;Losser;Partij voor de Dieren;289
168;Losser;Piratenpartij;13
168;Losser;SP (Socialistische Partij);851
168;Losser;Splinter;26
168;Losser;Staatkundig Gereformeerde Partij (SGP);18
168;Losser;Trots op Nederland (TROTS);30
168;Losser;U-Buntu Connected Front;2
168;Losser;VVD;3319
168;Losser;Volt;169
168;Losser;Wij zijn Nederland;3
171;Noordoostpolder;50PLUS;219
171;Noordoostpolder;BBB;768
171;Noordoostpolder;BIJ1;49
171;Noordoostpolder;CDA;4581
171;Noordoostpolder;CODE ORANJE;84
171;Noordoostpolder;ChristenUnie;2070
171;Noordoostpolder;D66;2618
171;Noordoostpolder;DENK;227
171;Noordoostpolder;Forum voor Democratie;2009
171;Noordoostpolder;GROENLINKS;715
171;Noordoostpolder;JA21;754
171;Noordoostpolder;JEZUS LEEFT;58
171;Noordoostpolder;JONG;49
171;Noordoostpolder;LP (Libertaire Partij);14
171;Noordoostpolder;Lijst Henk Krol;32
171;Noordoostpolder;NIDA;44
171;Noordoostpolder;NLBeter;16
171;Noordoostpolder;OPRECHT;9
171;Noordoostpolder;PVV (Partij voor de Vrijheid);3084
171;Noordoostpolder;Partij van de Arbeid (P.v.d.A.);1232
171;Noordoostpolder;Partij van de Eenheid;1
171;Noordoostpolder;Partij voor de Dieren;578
171;Noordoostpolder;Piratenpartij;39
171;Noordoostpolder;SP (Socialistische Partij);1446
171;Noordoostpolder;Splinter;61
171;Noordoostpolder;Staatkundig Gereformeerde Partij (SGP);1224
171;Noordoostpolder;U-Buntu Connected Front;2
171;Noordoostpolder;VVD;5861
171;Noordoostpolder;Volt;313
173;Oldenzaal;50PLUS;177
173;Oldenzaal;BBB;180
173;Oldenzaal;BIJ1;21
173;Oldenzaal;Blanco (lijst 30);13
173;Oldenzaal;CDA;3951
173;Oldenzaal;CODE ORANJE;64
173;Oldenzaal;ChristenUnie;172
173;Oldenzaal;D66;2883
173;Oldenzaal;DENK;232
173;Oldenzaal;Forum voor Democratie;1010
173;Oldenzaal;GROENLINKS;660
173;Oldenzaal;JA21;451
173;Oldenzaal;JEZUS LEEFT;4
173;Oldenzaal;JONG;26
173;Oldenzaal;LP (Libertaire Partij);9
173;Oldenzaal;Lijst Henk Krol;16
173;Oldenzaal;NIDA;13
173;Oldenzaal;NLBeter;15
173;Oldenzaal;OPRECHT;6
173;Oldenzaal;PVV (Partij voor de Vrijheid);2347
173;Oldenzaal;Partij van de Arbeid (P.v.d.A.);1027
173;Oldenzaal;Partij van de Eenheid;2
173;Oldenzaal;Partij voor de Dieren;461
173;Oldenzaal;Piratenpartij;29
173;Oldenzaal;SP (Socialistische Partij);1181
173;Oldenzaal;Splinter;49
173;Oldenzaal;Staatkundig Gereformeerde Partij (SGP);25
173;Oldenzaal;Trots op Nederland (TROTS);27
173;Oldenzaal;U-Buntu Connected Front;1
173;Oldenzaal;VVD;5182
173;Oldenzaal;Volt;386
173;Oldenzaal;Wij zijn Nederland;5
175;Ommen;50PLUS;80
175;Ommen;BBB;696
175;Ommen;BIJ1;23
175;Ommen;Blanco (lijst 30);9
175;Ommen;CDA;2572
175;Ommen;CODE ORANJE;57
175;Ommen;ChristenUnie;1323
175;Ommen;D66;1194
175;Ommen;DENK;10
175;Ommen;Forum voor Democratie;533
175;Ommen;GROENLINKS;302
175;Ommen;JA21;204
175;Ommen;JEZUS LEEFT;18
175;Ommen;JONG;14
175;Ommen;LP (Libertaire Partij);0
175;Ommen;Lijst Henk Krol;6
175;Ommen;NIDA;0
175;Ommen;NLBeter;5
175;Ommen;OPRECHT;3
175;Ommen;PVV (Partij voor de Vrijheid);1026
175;Ommen;Partij van de Arbeid (P.v.d.A.);454
175;Ommen;Partij van de Eenheid;1
175;Ommen;Partij voor de Dieren;276
175;Ommen;Piratenpartij;8
175;Ommen;SP (Socialistische Partij);500
175;Ommen;Splinter;27
175;Ommen;Staatkundig Gereformeerde Partij (SGP);228
175;Ommen;Trots op Nederland (TROTS);10
175;Ommen;U-Buntu Connected Front;0
175;Ommen;VVD;2462
175;Ommen;Volt;118
175;Ommen;Wij zijn Nederland;3
177;Raalte;50PLUS;240
177;Raalte;BBB;1587
177;Raalte;BIJ1;36
177;Raalte;Blanco (lijst 30);18
177;Raalte;CDA;5002
177;Raalte;CODE ORANJE;55
177;Raalte;ChristenUnie;483
177;Raalte;D66;3302
177;Raalte;DENK;102
177;Raalte;Forum voor Democratie;761
177;Raalte;GROENLINKS;760
177;Raalte;JA21;603
177;Raalte;JEZUS LEEFT;1
177;Raalte;JONG;26
177;Raalte;LP (Libertaire Partij);10
177;Raalte;Lijst Henk Krol;13
177;Raalte;NIDA;8
177;Raalte;NLBeter;13
177;Raalte;OPRECHT;7
177;Raalte;PVV (Partij voor de Vrijheid);1662
177;Raalte;Partij van de Arbeid (P.v.d.A.);1076
177;Raalte;Partij van de Eenheid;0
177;Raalte;Partij voor de Dieren;477
177;Raalte;Piratenpartij;21
177;Raalte;SP (Socialistische Partij);1329
177;Raalte;Splinter;55
177;Raalte;Staatkundig Gereformeerde Partij (SGP);68
177;Raalte;Trots op Nederland (TROTS);47
177;Raalte;U-Buntu Connected Front;0
177;Raalte;VVD;6874
177;Raalte;Volt;293
177;Raalte;Wij zijn Nederland;1
180;Staphorst;50PLUS;47
180;Staphorst;BBB;244
180;Staphorst;BIJ1;4
180;Staphorst;Blanco (lijst 30);5
180;Staphorst;CDA;1311
180;Staphorst;CODE ORANJE;13
180;Staphorst;ChristenUnie;1509
180;Staphorst;D66;393
180;Staphorst;DENK;5
180;Staphorst;Forum voor Democratie;896
180;Staphorst;GROENLINKS;103
180;Staphorst;JA21;326
180;Staphorst;JEZUS LEEFT;7
180;Staphorst;JONG;4
180;Staphorst;LP (Libertaire Partij);4
180;Staphorst;Lijst Henk Krol;6
180;Staphorst;NIDA;2
180;Staphorst;NLBeter;5
180;Staphorst;OPRECHT;2
180;Staphorst;PVV (Partij voor de Vrijheid);918
180;Staphorst;Partij van de Arbeid (P.v.d.A.);212
180;Staphorst;Partij van de Eenheid;1
180;Staphorst;Partij voor de Dieren;98
180;Staphorst;Piratenpartij;5
180;Staphorst;SP (Socialistische Partij);186
180;Staphorst;Splinter;7
180;Staphorst;Staatkundig Gereformeerde Partij (SGP);3834
180;Staphorst;Trots op Nederland (TROTS);19
180;Staphorst;U-Buntu Connected Front;0
180;Staphorst;VVD;1071
180;Staphorst;Volt;78
180;Staphorst;Wij zijn Nederland;0
183;Tubbergen;50PLUS;70
183;Tubbergen;BBB;934
183;Tubbergen;BIJ1;4
183;Tubbergen;Blanco (lijst 30);13
183;Tubbergen;CDA;5074
183;Tubbergen;CODE ORANJE;33
183;Tubbergen;ChristenUnie;91
183;Tubbergen;D66;978
183;Tubbergen;DENK;2
183;Tubbergen;Forum voor Democratie;540
183;Tubbergen;GROENLINKS;165
183;Tubbergen;JA21;352
183;Tubbergen;JEZUS LEEFT;5
183;Tubbergen;JONG;9
183;Tubbergen;LP (Libertaire Partij);0
183;Tubbergen;Lijst Henk Krol;3
183;Tubbergen;NIDA;0
183;Tubbergen;NLBeter;3
183;Tubbergen;OPRECHT;1
183;Tubbergen;PVV (Partij voor de Vrijheid);1509
183;Tubbergen;Partij van de Arbeid (P.v.d.A.);245
183;Tubbergen;Partij van de Eenheid;0
183;Tubbergen;Partij voor de Dieren;145
183;Tubbergen;Piratenpartij;8
183;Tubbergen;SP (Socialistische Partij);367
183;Tubbergen;Splinter;16
183;Tubbergen;Staatkundig Gereformeerde Partij (SGP);30
183;Tubbergen;Trots op Nederland (TROTS);15
183;Tubbergen;U-Buntu Connected Front;0
183;Tubbergen;VVD;3578
183;Tubbergen;Volt;132
183;Tubbergen;Wij zijn Nederland;3
184;Urk;50PLUS;7
184;Urk;BBB;10
184;Urk;BIJ1;7
184;Urk;CDA;994
184;Urk;CODE ORANJE;0
184;Urk;ChristenUnie;1036
184;Urk;D66;70
184;Urk;DENK;26
184;Urk;Forum voor Democratie;1223
184;Urk;GROENLINKS;28
184;Urk;JA21;109
184;Urk;JEZUS LEEFT;175
184;Urk;JONG;1
184;Urk;LP (Libertaire Partij);3
184;Urk;Lijst Henk Krol;1
184;Urk;NIDA;0
184;Urk;NLBeter;1
184;Urk;OPRECHT;4
184;Urk;PVV (Partij voor de Vrijheid);1765
184;Urk;Partij van de Arbeid (P.v.d.A.);32
184;Urk;Partij van de Eenheid;0
184;Urk;Partij voor de Dieren;33
184;Urk;Piratenpartij;14
184;Urk;SP (Socialistische Partij);29
184;Urk;Splinter;7
184;Urk;Staatkundig Gereformeerde Partij (SGP);6972
184;Urk;U-Buntu Connected Front;0
184;Urk;VVD;222
184;Urk;Volt;32
189;Wierden;50PLUS;107
189;Wierden;BBB;556
189;Wierden;BIJ1;15
189;Wierden;Blanco (lijst 30);9
189;Wierden;CDA;4038
189;Wierden;CODE ORANJE;59
189;Wierden;ChristenUnie;1289
189;Wierden;D66;1298
189;Wierden;DENK;16
189;Wierden;Forum voor Democratie;733
189;Wierden;GROENLINKS;313
189;Wierden;JA21;426
189;Wierden;JEZUS LEEFT;9
189;Wierden;JONG;14
189;Wierden;LP (Libertaire Partij);3
189;Wierden;Lijst Henk Krol;7
189;Wierden;NIDA;1
189;Wierden;NLBeter;6
189;Wierden;OPRECHT;31
189;Wierden;PVV (Partij voor de Vrijheid);1508
189;Wierden;Partij van de Arbeid (P.v.d.A.);497
189;Wierden;Partij van de Eenheid;0
189;Wierden;Partij voor de Dieren;191
189;Wierden;Piratenpartij;22
189;Wierden;SP (Socialistische Partij);495
189;Wierden;Splinter;16
189;Wierden;Staatkundig Gereformeerde Partij (SGP);641
189;Wierden;Trots op Nederland (TROTS);25
189;Wierden;U-Buntu Connected Front;0
189;Wierden;VVD;4058
189;Wierden;Volt;123
189;Wierden;Wij zijn Nederland;0
193;Zwolle;50PLUS;547
193;Zwolle;BBB;427
193;Zwolle;BIJ1;545
193;Zwolle;Blanco (lijst 30);116
193;Zwolle;CDA;7057
193;Zwolle;CODE ORANJE;223
193;Zwolle;ChristenUnie;7656
193;Zwolle;D66;15237
193;Zwolle;DENK;1085
193;Zwolle;Forum voor Democratie;3347
193;Zwolle;GROENLINKS;6231
193;Zwolle;JA21;1367
193;Zwolle;JEZUS LEEFT;65
193;Zwolle;JONG;124
193;Zwolle;LP (Libertaire Partij);42
193;Zwolle;Lijst Henk Krol;51
193;Zwolle;NIDA;83
193;Zwolle;NLBeter;72
193;Zwolle;OPRECHT;41
193;Zwolle;PVV (Partij voor de Vrijheid);5467
193;Zwolle;Partij van de Arbeid (P.v.d.A.);5400
193;Zwolle;Partij van de Eenheid;7
193;Zwolle;Partij voor de Dieren;3481
193;Zwolle;Piratenpartij;227
193;Zwolle;SP (Socialistische Partij);4539
193;Zwolle;Splinter;297
193;Zwolle;Staatkundig Gereformeerde Partij (SGP);852
193;Zwolle;Trots op Nederland (TROTS);133
193;Zwolle;U-Buntu Connected Front;5
193;Zwolle;VVD;14635
193;Zwolle;Volt;2383
193;Zwolle;Wij zijn Nederland;6
197;Aalten;50PLUS;180
197;Aalten;BBB;899
197;Aalten;BIJ1;20
197;Aalten;Blanco (lijst 30);9
197;Aalten;CDA;3241
197;Aalten;CODE ORANJE;60
197;Aalten;ChristenUnie;876
197;Aalten;D66;2045
197;Aalten;DENK;73
197;Aalten;Forum voor Democratie;737
197;Aalten;GROENLINKS;617
197;Aalten;JA21;355
197;Aalten;JEZUS LEEFT;12
197;Aalten;JONG;31
197;Aalten;LP (Libertaire Partij);5
197;Aalten;Lijst Henk Krol;17
197;Aalten;NIDA;4
197;Aalten;NLBeter;14
197;Aalten;OPRECHT;4
197;Aalten;PVV (Partij voor de Vrijheid);1470
197;Aalten;Partij van de Arbeid (P.v.d.A.);872
197;Aalten;Partij voor de Dieren;363
197;Aalten;Piratenpartij;24
197;Aalten;SP (Socialistische Partij);1133
197;Aalten;Splinter;29
197;Aalten;Staatkundig Gereformeerde Partij (SGP);109
197;Aalten;Trots op Nederland (TROTS);22
197;Aalten;U-Buntu Connected Front;1
197;Aalten;VVD;3782
197;Aalten;Volt;177
200;Apeldoorn;50PLUS;1047
200;Apeldoorn;BBB;962
200;Apeldoorn;BIJ1;281
200;Apeldoorn;Blanco (lijst 30);123
200;Apeldoorn;CDA;9084
200;Apeldoorn;CODE ORANJE;343
200;Apeldoorn;ChristenUnie;5325
200;Apeldoorn;D66;14798
200;Apeldoorn;DENK;1784
200;Apeldoorn;Forum voor Democratie;5452
200;Apeldoorn;GROENLINKS;4684
200;Apeldoorn;JA21;2280
200;Apeldoorn;JEZUS LEEFT;67
200;Apeldoorn;JONG;138
200;Apeldoorn;LP (Libertaire Partij);50
200;Apeldoorn;Lijst Henk Krol;105
200;Apeldoorn;NIDA;147
200;Apeldoorn;NLBeter;65
200;Apeldoorn;OPRECHT;80
200;Apeldoorn;PVV (Partij voor de Vrijheid);10081
200;Apeldoorn;Partij van de Arbeid (P.v.d.A.);5852
200;Apeldoorn;Partij voor de Dieren;3840
200;Apeldoorn;Piratenpartij;180
200;Apeldoorn;SP (Socialistische Partij);5610
200;Apeldoorn;Splinter;324
200;Apeldoorn;Staatkundig Gereformeerde Partij (SGP);3447
200;Apeldoorn;Trots op Nederland (TROTS);238
200;Apeldoorn;U-Buntu Connected Front;8
200;Apeldoorn;VVD;23443
200;Apeldoorn;Volt;1892
202;Arnhem;50PLUS;754
202;Arnhem;BBB;220
202;Arnhem;BIJ1;1298
202;Arnhem;Blanco (lijst 30);140
202;Arnhem;CDA;4190
202;Arnhem;CODE ORANJE;377
202;Arnhem;ChristenUnie;2035
202;Arnhem;D66;17412
202;Arnhem;DENK;3232
202;Arnhem;Forum voor Democratie;4231
202;Arnhem;GROENLINKS;8234
202;Arnhem;JA21;1436
202;Arnhem;JEZUS LEEFT;50
202;Arnhem;JONG;149
202;Arnhem;LP (Libertaire Partij);71
202;Arnhem;Lijst Henk Krol;76
202;Arnhem;NIDA;414
202;Arnhem;NLBeter;77
202;Arnhem;OPRECHT;53
202;Arnhem;PVV (Partij voor de Vrijheid);8450
202;Arnhem;Partij van de Arbeid (P.v.d.A.);5832
202;Arnhem;Partij voor de Dieren;5753
202;Arnhem;Piratenpartij;337
202;Arnhem;SP (Socialistische Partij);5677
202;Arnhem;Splinter;335
202;Arnhem;Staatkundig Gereformeerde Partij (SGP);251
202;Arnhem;Trots op Nederland (TROTS);118
202;Arnhem;U-Buntu Connected Front;18
202;Arnhem;VVD;15338
202;Arnhem;Volt;3193
203;Barneveld;50PLUS;187
203;Barneveld;BBB;497
203;Barneveld;BIJ1;48
203;Barneveld;Blanco (lijst 30);19
203;Barneveld;CDA;5207
203;Barneveld;CODE ORANJE;96
203;Barneveld;ChristenUnie;4231
203;Barneveld;D66;2292
203;Barneveld;DENK;351
203;Barneveld;Forum voor Democratie;2185
203;Barneveld;GROENLINKS;591
203;Barneveld;JA21;802
203;Barneveld;JEZUS LEEFT;40
203;Barneveld;JONG;41
203;Barneveld;LP (Libertaire Partij);11
203;Barneveld;Lijst Henk Krol;17
203;Barneveld;NIDA;33
203;Barneveld;NLBeter;13
203;Barneveld;OPRECHT;42
203;Barneveld;PVV (Partij voor de Vrijheid);3011
203;Barneveld;Partij van de Arbeid (P.v.d.A.);607
203;Barneveld;Partij voor de Dieren;499
203;Barneveld;Piratenpartij;38
203;Barneveld;SP (Socialistische Partij);788
203;Barneveld;Splinter;40
203;Barneveld;Staatkundig Gereformeerde Partij (SGP);8675
203;Barneveld;Trots op Nederland (TROTS);42
203;Barneveld;U-Buntu Connected Front;3
203;Barneveld;VVD;6863
203;Barneveld;Volt;302
209;Beuningen;50PLUS;221
209;Beuningen;BBB;100
209;Beuningen;BIJ1;56
209;Beuningen;Blanco (lijst 30);12
209;Beuningen;CDA;1537
209;Beuningen;CODE ORANJE;57
209;Beuningen;ChristenUnie;144
209;Beuningen;D66;2508
209;Beuningen;DE FEESTPARTIJ (DFP);12
209;Beuningen;DENK;65
209;Beuningen;Forum voor Democratie;776
209;Beuningen;GROENLINKS;735
